ax,ay,az,gx,gy,gz
0.066,-9.577,-7.613,-1.286,-1.338,1.393
-5.326,-11.993,-9.239,-1.537,-1.957,0.256
-8.253,-11.994,-8.672,-1.506,-2.121,-2.035
-7.0,5.401,-7.797,-1.265,-3.287,-4.148
-2.146,11.255,-2.622,0.208,-1.941,-4.859
3.182,18.526,-1.017,-0.174,-0.084,-3.236
8.315,24.497,-0.757,-0.293,0.193,-0.9
11.145,27.634,-1.692,-0.265,0.652,1.764
9.447,10.458,-1.382,-0.007,2.753,4.219
6.441,5.13,-5.729,-0.729,2.769,4.948
2.447,-2.883,-7.015,0.459,1.65,3.103
2.446,-8.759,-8.469,1.067,2.133,0.825
6.413,-12.41,-6.659,1.228,2.228,-0.435
10.871,-12.028,-4.613,0.957,1.542,-0.837
13.03,-10.429,-2.254,0.505,0.806,-0.319
